IP 地址,已发送,已接收,丢包率,平均延迟,下载速度(MB/s),地区码
104.16.100.173,4,2,0.50,26.18,0.00,N/A
104.19.121.156,4,2,0.50,26.36,0.00,N/A
104.19.64.22,4,2,0.50,26.42,0.00,N/A
104.19.218.75,4,2,0.50,26.42,0.00,N/A
104.19.139.198,4,2,0.50,26.49,0.00,N/A
104.19.216.43,4,2,0.50,26.52,0.00,N/A
104.19.132.127,4,2,0.50,26.55,0.00,N/A
104.23.134.190,4,2,0.50,26.56,0.00,N/A
104.18.62.133,4,2,0.50,26.74,0.00,N/A
104.16.50.82,4,2,0.50,26.74,0.00,N/A
104.22.236.125,4,2,0.50,26.87,0.00,N/A
104.18.66.230,4,2,0.50,27.15,0.00,N/A
104.20.27.142,4,2,0.50,27.23,0.00,N/A
104.20.28.194,4,2,0.50,27.26,0.00,N/A
172.67.18.215,4,2,0.50,27.30,0.00,N/A
104.23.49.241,4,2,0.50,27.32,0.00,N/A
104.16.64.2,4,2,0.50,27.86,0.00,N/A
162.159.192.34,4,2,0.50,27.94,0.00,N/A
104.20.251.9,4,2,0.50,28.00,0.00,N/A
172.66.188.128,4,2,0.50,28.31,0.00,N/A
104.28.32.197,4,2,0.50,28.37,0.00,N/A
104.22.65.46,4,2,0.50,28.41,0.00,N/A
104.29.111.91,4,2,0.50,28.47,0.00,N/A
104.19.48.33,4,2,0.50,28.85,0.00,N/A
104.29.85.22,4,2,0.50,28.99,0.00,N/A
104.16.115.73,4,2,0.50,29.00,0.00,N/A
104.17.85.12,4,2,0.50,29.01,0.00,N/A
104.16.28.68,4,2,0.50,29.03,0.00,N/A
104.16.114.122,4,2,0.50,29.10,0.00,N/A
104.20.185.218,4,2,0.50,29.15,0.00,N/A
104.21.200.67,4,2,0.50,29.19,0.00,N/A
172.66.47.141,4,2,0.50,29.27,0.00,N/A
172.65.248.19,4,2,0.50,29.28,0.00,N/A
172.66.42.199,4,2,0.50,29.33,0.00,N/A
172.66.212.135,4,2,0.50,29.65,0.00,N/A
172.65.10.254,4,2,0.50,29.73,0.00,N/A
172.65.9.21,4,2,0.50,29.74,0.00,N/A
104.24.36.141,4,2,0.50,29.93,0.00,N/A
104.30.38.179,4,2,0.50,29.96,0.00,N/A
104.31.3.71,4,2,0.50,30.00,0.00,N/A
104.16.76.178,4,2,0.50,30.05,0.00,N/A
162.159.150.217,4,2,0.50,30.18,0.00,N/A
104.28.216.244,4,2,0.50,30.43,0.00,N/A
162.159.255.240,4,2,0.50,30.76,0.00,N/A
104.29.244.148,4,2,0.50,30.77,0.00,N/A
104.30.117.132,4,2,0.50,30.86,0.00,N/A
162.159.241.115,4,2,0.50,31.14,0.00,N/A
104.20.99.88,4,2,0.50,31.27,0.00,N/A
104.19.177.150,4,2,0.50,31.30,0.00,N/A
172.65.93.8,4,2,0.50,31.38,0.00,N/A
104.21.157.146,4,2,0.50,31.60,0.00,N/A
172.64.85.215,4,2,0.50,31.91,0.00,N/A
172.64.171.86,4,2,0.50,31.92,0.00,N/A
104.20.202.162,4,2,0.50,32.17,0.00,N/A
172.64.210.50,4,2,0.50,32.18,0.00,N/A
104.21.39.252,4,2,0.50,32.21,0.00,N/A
104.30.86.172,4,2,0.50,32.22,0.00,N/A
172.64.73.128,4,2,0.50,32.25,0.00,N/A
172.65.175.193,4,2,0.50,32.40,0.00,N/A
162.159.52.57,4,2,0.50,32.43,0.00,N/A
104.19.190.196,4,2,0.50,32.65,0.00,N/A
172.67.200.245,4,2,0.50,32.86,0.00,N/A
104.22.125.56,4,2,0.50,33.01,0.00,N/A
162.158.181.219,4,2,0.50,33.23,0.00,N/A
162.159.236.159,4,2,0.50,33.28,0.00,N/A
162.159.238.240,4,2,0.50,33.62,0.00,N/A
104.16.168.203,4,2,0.50,33.89,0.00,N/A
104.20.54.232,4,2,0.50,33.99,0.00,N/A
162.158.184.10,4,2,0.50,34.23,0.00,N/A
104.27.233.129,4,2,0.50,34.30,0.00,N/A
172.67.239.142,4,2,0.50,34.53,0.00,N/A
162.159.197.1,4,2,0.50,34.79,0.00,N/A
172.66.170.160,4,2,0.50,34.82,0.00,N/A
162.159.8.191,4,2,0.50,34.93,0.00,N/A
172.66.255.164,4,2,0.50,35.01,0.00,N/A
104.22.249.234,4,2,0.50,35.04,0.00,N/A
104.30.34.212,4,2,0.50,35.09,0.00,N/A
104.23.118.13,4,2,0.50,35.24,0.00,N/A
104.28.229.155,4,2,0.50,35.37,0.00,N/A
172.64.30.243,4,2,0.50,35.46,0.00,N/A
162.158.171.117,4,2,0.50,35.68,0.00,N/A
104.30.222.68,4,2,0.50,35.76,0.00,N/A
104.29.100.184,4,2,0.50,35.84,0.00,N/A
104.19.219.142,4,2,0.50,35.85,0.00,N/A
104.19.217.251,4,2,0.50,35.90,0.00,N/A
104.30.77.218,4,2,0.50,36.05,0.00,N/A
104.19.169.39,4,2,0.50,36.10,0.00,N/A
104.28.112.123,4,2,0.50,36.11,0.00,N/A
172.65.16.74,4,2,0.50,36.12,0.00,N/A
172.66.21.239,4,2,0.50,36.32,0.00,N/A
104.27.161.21,4,2,0.50,36.59,0.00,N/A
172.66.211.100,4,2,0.50,36.73,0.00,N/A
104.27.145.150,4,2,0.50,36.83,0.00,N/A
104.19.199.80,4,2,0.50,36.92,0.00,N/A
162.159.67.73,4,2,0.50,36.96,0.00,N/A
104.18.145.184,4,2,0.50,37.00,0.00,N/A
104.21.85.251,4,2,0.50,37.04,0.00,N/A
172.66.102.189,4,2,0.50,37.14,0.00,N/A
104.21.84.128,4,2,0.50,37.19,0.00,N/A
104.20.203.54,4,2,0.50,37.25,0.00,N/A
104.23.121.129,4,2,0.50,37.33,0.00,N/A
104.29.240.10,4,2,0.50,37.38,0.00,N/A
104.20.201.30,4,2,0.50,37.44,0.00,N/A
104.20.134.223,4,2,0.50,37.58,0.00,N/A
104.29.214.217,4,2,0.50,37.62,0.00,N/A
104.24.15.112,4,2,0.50,37.74,0.00,N/A
104.16.78.145,4,2,0.50,37.77,0.00,N/A
104.21.143.226,4,2,0.50,38.22,0.00,N/A
104.31.59.60,4,2,0.50,38.27,0.00,N/A
104.29.118.112,4,2,0.50,38.52,0.00,N/A
104.29.117.157,4,2,0.50,38.54,0.00,N/A
104.20.170.223,4,2,0.50,38.64,0.00,N/A
172.66.67.60,4,2,0.50,38.65,0.00,N/A
104.20.176.78,4,2,0.50,38.74,0.00,N/A
172.66.38.220,4,2,0.50,38.91,0.00,N/A
104.29.166.41,4,2,0.50,39.67,0.00,N/A
104.23.224.96,4,2,0.50,39.74,0.00,N/A
162.159.188.176,4,2,0.50,39.83,0.00,N/A
172.67.96.245,4,2,0.50,39.89,0.00,N/A
104.28.108.41,4,2,0.50,39.90,0.00,N/A
104.29.9.10,4,2,0.50,39.95,0.00,N/A
104.23.207.181,4,2,0.50,40.00,0.00,N/A
104.21.99.83,4,2,0.50,40.15,0.00,N/A
104.29.145.116,4,2,0.50,40.36,0.00,N/A
172.66.199.10,4,2,0.50,40.41,0.00,N/A
162.159.99.71,4,2,0.50,40.51,0.00,N/A
104.22.175.47,4,2,0.50,40.51,0.00,N/A
104.22.176.85,4,2,0.50,40.53,0.00,N/A
104.28.153.153,4,2,0.50,40.54,0.00,N/A
172.64.28.57,4,2,0.50,40.65,0.00,N/A
104.29.157.253,4,2,0.50,40.92,0.00,N/A
104.22.51.181,4,2,0.50,40.93,0.00,N/A
104.17.241.15,4,2,0.50,40.99,0.00,N/A
104.16.70.57,4,2,0.50,41.14,0.00,N/A
104.16.71.10,4,2,0.50,41.14,0.00,N/A
172.65.217.68,4,2,0.50,41.21,0.00,N/A
104.23.192.36,4,2,0.50,41.27,0.00,N/A
162.159.119.89,4,2,0.50,41.38,0.00,N/A
172.64.126.201,4,2,0.50,41.64,0.00,N/A
104.18.46.238,4,2,0.50,41.65,0.00,N/A
162.158.233.126,4,2,0.50,42.12,0.00,N/A
104.27.188.205,4,2,0.50,42.12,0.00,N/A
104.27.225.68,4,2,0.50,42.31,0.00,N/A
172.65.186.145,4,2,0.50,42.36,0.00,N/A
104.22.53.143,4,2,0.50,42.48,0.00,N/A
172.66.108.235,4,2,0.50,42.51,0.00,N/A
104.18.207.35,4,2,0.50,42.52,0.00,N/A
104.22.255.56,4,2,0.50,42.54,0.00,N/A
104.20.153.254,4,2,0.50,42.58,0.00,N/A
104.16.98.110,4,2,0.50,42.71,0.00,N/A
104.29.198.135,4,2,0.50,42.86,0.00,N/A
172.64.91.14,4,2,0.50,42.88,0.00,N/A
104.29.53.8,4,2,0.50,42.90,0.00,N/A
172.66.122.73,4,2,0.50,42.95,0.00,N/A
162.159.134.148,4,2,0.50,42.97,0.00,N/A
104.17.97.223,4,2,0.50,43.21,0.00,N/A
172.66.41.73,4,2,0.50,43.28,0.00,N/A
104.28.60.115,4,2,0.50,43.28,0.00,N/A
104.30.35.38,4,2,0.50,43.44,0.00,N/A
162.159.120.133,4,2,0.50,43.73,0.00,N/A
104.16.56.94,4,2,0.50,43.89,0.00,N/A
104.23.220.240,4,2,0.50,43.94,0.00,N/A
172.65.6.55,4,2,0.50,44.00,0.00,N/A
104.20.196.0,4,2,0.50,44.00,0.00,N/A
162.159.210.102,4,2,0.50,44.00,0.00,N/A
104.23.157.186,4,2,0.50,44.19,0.00,N/A
104.31.110.155,4,2,0.50,44.28,0.00,N/A
104.21.236.252,4,2,0.50,44.96,0.00,N/A
104.18.45.224,4,2,0.50,44.97,0.00,N/A
172.66.205.126,4,2,0.50,45.09,0.00,N/A
104.21.202.180,4,2,0.50,45.28,0.00,N/A
172.66.57.133,4,2,0.50,45.42,0.00,N/A
104.27.230.102,4,2,0.50,45.58,0.00,N/A
162.158.246.172,4,2,0.50,45.58,0.00,N/A
172.67.218.196,4,2,0.50,45.61,0.00,N/A
104.29.72.88,4,2,0.50,45.64,0.00,N/A
104.29.228.181,4,2,0.50,45.67,0.00,N/A
104.16.51.23,4,2,0.50,45.72,0.00,N/A
104.22.168.165,4,2,0.50,46.20,0.00,N/A
104.22.166.148,4,2,0.50,46.30,0.00,N/A
104.22.95.28,4,2,0.50,46.40,0.00,N/A
104.16.57.183,4,2,0.50,46.61,0.00,N/A
172.66.177.149,4,2,0.50,46.62,0.00,N/A
162.159.69.210,4,2,0.50,46.74,0.00,N/A
104.30.108.140,4,2,0.50,46.75,0.00,N/A
104.17.103.115,4,2,0.50,46.81,0.00,N/A
104.29.217.126,4,2,0.50,47.03,0.00,N/A
104.17.215.91,4,2,0.50,47.06,0.00,N/A
104.29.18.180,4,2,0.50,47.21,0.00,N/A
104.22.47.161,4,2,0.50,47.41,0.00,N/A
172.65.208.139,4,2,0.50,47.44,0.00,N/A
104.20.72.226,4,2,0.50,47.63,0.00,N/A
162.158.236.212,4,2,0.50,47.73,0.00,N/A
104.27.191.57,4,2,0.50,47.90,0.00,N/A
162.158.146.232,4,2,0.50,47.91,0.00,N/A
104.23.206.189,4,2,0.50,47.93,0.00,N/A
104.30.43.77,4,2,0.50,47.96,0.00,N/A
104.17.182.219,4,2,0.50,48.20,0.00,N/A
104.17.61.223,4,2,0.50,48.45,0.00,N/A
172.67.5.194,4,2,0.50,48.47,0.00,N/A
172.67.4.165,4,2,0.50,48.49,0.00,N/A
104.21.91.106,4,2,0.50,48.55,0.00,N/A
104.16.147.99,4,2,0.50,48.58,0.00,N/A
104.22.140.51,4,2,0.50,48.61,0.00,N/A
104.20.151.109,4,2,0.50,48.62,0.00,N/A
104.20.160.16,4,2,0.50,48.74,0.00,N/A
104.28.102.124,4,2,0.50,48.79,0.00,N/A
104.23.79.216,4,2,0.50,48.87,0.00,N/A
104.28.187.44,4,2,0.50,48.88,0.00,N/A
104.28.198.44,4,2,0.50,49.25,0.00,N/A
172.66.54.188,4,2,0.50,49.32,0.00,N/A
104.30.98.116,4,2,0.50,49.33,0.00,N/A
104.31.109.221,4,2,0.50,49.34,0.00,N/A
162.159.172.9,4,2,0.50,49.35,0.00,N/A
104.27.232.101,4,2,0.50,49.36,0.00,N/A
162.159.131.164,4,2,0.50,49.40,0.00,N/A
104.20.197.132,4,2,0.50,49.78,0.00,N/A
104.27.93.67,4,2,0.50,49.88,0.00,N/A
172.67.188.150,4,2,0.50,49.92,0.00,N/A
172.64.241.44,4,2,0.50,50.03,0.00,N/A
162.158.147.133,4,2,0.50,50.08,0.00,N/A
104.28.227.179,4,2,0.50,50.18,0.00,N/A
104.19.8.107,4,2,0.50,50.20,0.00,N/A
162.159.248.39,4,2,0.50,50.31,0.00,N/A
162.158.238.49,4,2,0.50,50.33,0.00,N/A
162.159.138.43,4,2,0.50,50.39,0.00,N/A
104.28.220.167,4,2,0.50,50.43,0.00,N/A
162.158.237.83,4,2,0.50,50.46,0.00,N/A
104.20.229.88,4,2,0.50,50.48,0.00,N/A
172.64.173.116,4,2,0.50,50.49,0.00,N/A
104.23.255.61,4,2,0.50,50.55,0.00,N/A
172.64.6.220,4,2,0.50,50.60,0.00,N/A
172.66.193.99,4,2,0.50,50.80,0.00,N/A
104.29.73.169,4,2,0.50,51.07,0.00,N/A
104.17.117.70,4,2,0.50,51.18,0.00,N/A
172.65.94.125,4,2,0.50,51.25,0.00,N/A
104.31.26.237,4,2,0.50,51.27,0.00,N/A
104.20.230.101,4,2,0.50,51.35,0.00,N/A
104.20.74.50,4,2,0.50,51.53,0.00,N/A
104.22.37.247,4,2,0.50,51.62,0.00,N/A
172.65.123.227,4,2,0.50,52.01,0.00,N/A
162.159.148.239,4,2,0.50,52.24,0.00,N/A
104.30.74.71,4,2,0.50,52.33,0.00,N/A
104.20.140.205,4,2,0.50,52.33,0.00,N/A
104.22.250.50,4,2,0.50,52.40,0.00,N/A
162.158.149.176,4,2,0.50,52.51,0.00,N/A
104.19.18.118,4,2,0.50,52.57,0.00,N/A
104.20.148.165,4,2,0.50,52.79,0.00,N/A
104.30.127.217,4,2,0.50,53.01,0.00,N/A
104.23.205.145,4,2,0.50,53.11,0.00,N/A
162.159.171.31,4,2,0.50,53.12,0.00,N/A
104.30.88.183,4,2,0.50,53.16,0.00,N/A
172.67.10.190,4,2,0.50,53.24,0.00,N/A
104.17.192.17,4,2,0.50,53.70,0.00,N/A
104.18.111.84,4,2,0.50,53.78,0.00,N/A
162.159.149.239,4,2,0.50,53.85,0.00,N/A
172.67.32.191,4,2,0.50,53.85,0.00,N/A
162.159.20.60,4,2,0.50,54.28,0.00,N/A
172.67.199.47,4,2,0.50,54.33,0.00,N/A
172.65.158.251,4,2,0.50,54.61,0.00,N/A
104.28.249.244,4,2,0.50,54.70,0.00,N/A
172.66.159.230,4,2,0.50,54.76,0.00,N/A
104.17.188.148,4,2,0.50,54.76,0.00,N/A
104.28.200.169,4,2,0.50,54.91,0.00,N/A
162.159.76.95,4,2,0.50,55.12,0.00,N/A
104.17.140.41,4,2,0.50,55.14,0.00,N/A
104.22.55.202,4,2,0.50,55.20,0.00,N/A
104.27.162.38,4,2,0.50,55.49,0.00,N/A
104.28.10.35,4,2,0.50,55.53,0.00,N/A
104.30.199.60,4,2,0.50,55.54,0.00,N/A
104.28.168.4,4,2,0.50,55.78,0.00,N/A
104.20.198.187,4,2,0.50,55.80,0.00,N/A
104.17.9.194,4,2,0.50,55.91,0.00,N/A
104.20.127.1,4,2,0.50,55.92,0.00,N/A
162.158.242.130,4,2,0.50,55.94,0.00,N/A
104.20.204.33,4,2,0.50,56.19,0.00,N/A
104.20.83.36,4,2,0.50,56.21,0.00,N/A
172.67.190.27,4,2,0.50,56.27,0.00,N/A
162.158.227.108,4,2,0.50,56.30,0.00,N/A
104.24.4.193,4,2,0.50,56.40,0.00,N/A
104.21.3.87,4,2,0.50,56.42,0.00,N/A
162.158.226.205,4,2,0.50,56.43,0.00,N/A
162.159.23.20,4,2,0.50,56.44,0.00,N/A
104.20.171.16,4,2,0.50,56.51,0.00,N/A
104.31.68.249,4,2,0.50,56.56,0.00,N/A
104.20.211.241,4,2,0.50,56.69,0.00,N/A
162.159.80.148,4,2,0.50,56.82,0.00,N/A
104.20.154.252,4,2,0.50,56.86,0.00,N/A
104.30.112.34,4,2,0.50,56.88,0.00,N/A
104.28.193.34,4,2,0.50,56.89,0.00,N/A
162.159.121.60,4,2,0.50,56.91,0.00,N/A
104.28.31.11,4,2,0.50,56.96,0.00,N/A
104.16.74.111,4,2,0.50,57.41,0.00,N/A
162.158.140.15,4,2,0.50,57.42,0.00,N/A
104.29.209.72,4,2,0.50,57.49,0.00,N/A
104.27.148.89,4,2,0.50,57.58,0.00,N/A
172.65.21.177,4,2,0.50,57.77,0.00,N/A
172.66.137.51,4,2,0.50,57.78,0.00,N/A
104.31.47.253,4,2,0.50,57.81,0.00,N/A
104.21.26.245,4,2,0.50,57.85,0.00,N/A
172.64.175.115,4,2,0.50,57.94,0.00,N/A
162.159.156.213,4,2,0.50,57.95,0.00,N/A
104.16.49.140,4,2,0.50,58.03,0.00,N/A
172.67.84.161,4,2,0.50,58.08,0.00,N/A
104.29.98.129,4,2,0.50,58.11,0.00,N/A
172.65.65.139,4,2,0.50,58.22,0.00,N/A
104.20.141.164,4,2,0.50,58.40,0.00,N/A
172.64.108.247,4,2,0.50,58.54,0.00,N/A
162.159.139.31,4,2,0.50,58.66,0.00,N/A
104.30.251.254,4,2,0.50,58.75,0.00,N/A
162.158.71.170,4,2,0.50,58.81,0.00,N/A
104.19.67.84,4,2,0.50,58.81,0.00,N/A
104.19.4.15,4,2,0.50,58.82,0.00,N/A
104.21.23.71,4,2,0.50,58.96,0.00,N/A
162.159.45.250,4,2,0.50,59.04,0.00,N/A
104.19.36.47,4,2,0.50,59.12,0.00,N/A
104.31.169.153,4,2,0.50,59.19,0.00,N/A
104.28.219.193,4,2,0.50,59.23,0.00,N/A
104.22.35.61,4,2,0.50,59.43,0.00,N/A
172.65.58.71,4,2,0.50,59.45,0.00,N/A
104.20.205.142,4,2,0.50,59.69,0.00,N/A
104.22.36.207,4,2,0.50,59.73,0.00,N/A
104.29.160.146,4,2,0.50,59.74,0.00,N/A
104.23.62.99,4,2,0.50,59.88,0.00,N/A
162.159.176.104,4,2,0.50,59.95,0.00,N/A
104.16.242.212,4,2,0.50,60.05,0.00,N/A
162.159.54.190,4,2,0.50,60.13,0.00,N/A
172.65.128.254,4,2,0.50,60.30,0.00,N/A
172.66.226.38,4,2,0.50,60.64,0.00,N/A
104.21.21.70,4,2,0.50,60.76,0.00,N/A
104.20.206.198,4,2,0.50,61.06,0.00,N/A
172.64.148.100,4,2,0.50,61.30,0.00,N/A
104.24.232.132,4,2,0.50,61.76,0.00,N/A
104.17.56.118,4,2,0.50,61.91,0.00,N/A
104.29.65.84,4,2,0.50,62.00,0.00,N/A
172.64.36.68,4,2,0.50,62.00,0.00,N/A
172.66.168.14,4,2,0.50,62.12,0.00,N/A
104.20.150.200,4,2,0.50,62.29,0.00,N/A
172.64.47.72,4,2,0.50,62.38,0.00,N/A
104.21.254.114,4,2,0.50,62.51,0.00,N/A
172.66.236.27,4,2,0.50,62.53,0.00,N/A
104.23.129.13,4,2,0.50,62.81,0.00,N/A
104.29.50.201,4,2,0.50,62.84,0.00,N/A
104.23.4.63,4,2,0.50,62.96,0.00,N/A
104.28.233.49,4,2,0.50,62.97,0.00,N/A
162.159.117.150,4,2,0.50,63.26,0.00,N/A
104.23.6.88,4,2,0.50,63.30,0.00,N/A
162.158.231.182,4,2,0.50,63.65,0.00,N/A
104.31.156.126,4,2,0.50,63.94,0.00,N/A
104.28.243.138,4,2,0.50,64.17,0.00,N/A
104.19.28.183,4,2,0.50,64.17,0.00,N/A
172.64.169.94,4,2,0.50,64.35,0.00,N/A
104.28.218.183,4,2,0.50,64.90,0.00,N/A
172.67.254.9,4,2,0.50,64.93,0.00,N/A
104.29.255.101,4,2,0.50,65.25,0.00,N/A
104.19.92.114,4,2,0.50,65.26,0.00,N/A
104.29.1.34,4,2,0.50,65.44,0.00,N/A
104.31.252.99,4,2,0.50,65.61,0.00,N/A
104.31.253.134,4,2,0.50,65.71,0.00,N/A
104.20.129.151,4,2,0.50,65.78,0.00,N/A
172.67.93.13,4,2,0.50,65.96,0.00,N/A
162.159.59.66,4,2,0.50,66.03,0.00,N/A
104.29.124.150,4,2,0.50,66.06,0.00,N/A
104.31.254.67,4,2,0.50,66.11,0.00,N/A
104.21.30.195,4,2,0.50,66.15,0.00,N/A
104.29.46.231,4,2,0.50,66.18,0.00,N/A
104.28.170.23,4,2,0.50,66.24,0.00,N/A
104.22.155.188,4,2,0.50,66.37,0.00,N/A
104.17.133.229,4,2,0.50,66.62,0.00,N/A
162.159.24.141,4,2,0.50,67.01,0.00,N/A
104.21.229.226,4,2,0.50,67.02,0.00,N/A
104.25.166.4,4,2,0.50,67.28,0.00,N/A
104.30.8.191,4,2,0.50,67.33,0.00,N/A
104.16.61.169,4,2,0.50,67.45,0.00,N/A
172.65.44.166,4,2,0.50,67.80,0.00,N/A
104.21.115.8,4,2,0.50,68.23,0.00,N/A
162.159.155.141,4,2,0.50,68.42,0.00,N/A
172.66.247.27,4,2,0.50,68.47,0.00,N/A
104.28.126.217,4,2,0.50,68.47,0.00,N/A
104.18.72.11,4,2,0.50,68.82,0.00,N/A
172.66.172.233,4,2,0.50,69.18,0.00,N/A
104.22.34.203,4,2,0.50,69.26,0.00,N/A
104.18.137.38,4,2,0.50,69.66,0.00,N/A
104.16.253.87,4,2,0.50,69.68,0.00,N/A
162.159.128.42,4,2,0.50,70.02,0.00,N/A
104.28.90.249,4,2,0.50,70.09,0.00,N/A
104.28.166.88,4,2,0.50,70.11,0.00,N/A
104.23.44.200,4,2,0.50,70.27,0.00,N/A
104.23.178.225,4,2,0.50,70.29,0.00,N/A
104.18.124.0,4,2,0.50,70.31,0.00,N/A
104.18.123.176,4,2,0.50,70.51,0.00,N/A
104.27.185.97,4,2,0.50,70.62,0.00,N/A
104.29.106.67,4,2,0.50,70.85,0.00,N/A
104.29.107.2,4,2,0.50,70.88,0.00,N/A
104.20.210.1,4,2,0.50,70.95,0.00,N/A
104.28.55.202,4,2,0.50,71.47,0.00,N/A
172.65.132.139,4,2,0.50,71.79,0.00,N/A
172.64.184.179,4,2,0.50,71.79,0.00,N/A
172.67.208.224,4,2,0.50,71.86,0.00,N/A
172.66.125.146,4,2,0.50,72.06,0.00,N/A
104.29.129.163,4,2,0.50,72.08,0.00,N/A
104.25.165.37,4,2,0.50,72.29,0.00,N/A
104.31.16.174,4,2,0.50,72.66,0.00,N/A
162.158.167.152,4,2,0.50,72.99,0.00,N/A
172.67.195.195,4,2,0.50,73.40,0.00,N/A
172.64.251.20,4,2,0.50,73.90,0.00,N/A
162.159.129.170,4,2,0.50,74.14,0.00,N/A
104.23.115.133,4,2,0.50,74.36,0.00,N/A
172.64.187.22,4,2,0.50,74.91,0.00,N/A
172.65.191.63,4,2,0.50,75.14,0.00,N/A
172.67.165.116,4,2,0.50,75.14,0.00,N/A
172.65.91.0,4,2,0.50,75.17,0.00,N/A
104.27.217.35,4,2,0.50,75.28,0.00,N/A
104.22.126.91,4,2,0.50,75.62,0.00,N/A
104.19.69.11,4,2,0.50,75.63,0.00,N/A
172.67.89.17,4,2,0.50,75.68,0.00,N/A
104.23.130.152,4,2,0.50,75.84,0.00,N/A
104.21.159.253,4,2,0.50,76.21,0.00,N/A
104.23.65.27,4,2,0.50,76.24,0.00,N/A
104.21.102.84,4,2,0.50,76.69,0.00,N/A
104.25.30.212,4,2,0.50,77.01,0.00,N/A
172.65.174.23,4,2,0.50,77.19,0.00,N/A
104.30.37.207,4,2,0.50,77.33,0.00,N/A
104.18.110.32,4,2,0.50,77.35,0.00,N/A
104.17.174.160,4,2,0.50,77.38,0.00,N/A
104.23.5.191,4,2,0.50,77.67,0.00,N/A
104.23.3.14,4,2,0.50,77.73,0.00,N/A
172.67.215.167,4,2,0.50,77.75,0.00,N/A
104.23.164.57,4,2,0.50,77.85,0.00,N/A
172.66.88.20,4,2,0.50,77.86,0.00,N/A
104.24.162.6,4,2,0.50,78.01,0.00,N/A
172.64.166.232,4,2,0.50,78.12,0.00,N/A
162.158.27.15,4,2,0.50,183.52,0.00,N/A
172.64.193.202,4,2,0.50,78.45,0.00,N/A
104.16.231.33,4,2,0.50,78.61,0.00,N/A
162.159.122.58,4,2,0.50,78.66,0.00,N/A
172.67.79.171,4,2,0.50,78.68,0.00,N/A
172.66.53.195,4,2,0.50,79.02,0.00,N/A
104.31.148.2,4,2,0.50,79.17,0.00,N/A
104.27.221.225,4,2,0.50,79.61,0.00,N/A
172.64.120.170,4,2,0.50,79.79,0.00,N/A
104.29.231.58,4,2,0.50,80.05,0.00,N/A
104.28.81.44,4,2,0.50,80.29,0.00,N/A
104.30.46.22,4,2,0.50,80.54,0.00,N/A
172.67.152.8,4,2,0.50,80.54,0.00,N/A
104.30.45.210,4,2,0.50,80.58,0.00,N/A
162.159.40.104,4,2,0.50,80.60,0.00,N/A
172.64.8.52,4,2,0.50,80.65,0.00,N/A
172.65.135.43,4,2,0.50,80.66,0.00,N/A
104.26.155.171,4,2,0.50,80.77,0.00,N/A
162.158.252.245,4,2,0.50,80.93,0.00,N/A
172.66.4.101,4,2,0.50,81.05,0.00,N/A
172.64.44.188,4,2,0.50,81.07,0.00,N/A
104.28.161.129,4,2,0.50,81.38,0.00,N/A
104.17.59.71,4,2,0.50,81.55,0.00,N/A
104.31.182.253,4,2,0.50,81.82,0.00,N/A
104.20.216.163,4,2,0.50,81.85,0.00,N/A
104.16.234.202,4,2,0.50,81.86,0.00,N/A
104.23.199.136,4,2,0.50,82.15,0.00,N/A
104.25.232.254,4,2,0.50,82.34,0.00,N/A
172.64.149.206,4,2,0.50,82.48,0.00,N/A
104.28.107.170,4,2,0.50,82.64,0.00,N/A
104.22.152.132,4,2,0.50,82.80,0.00,N/A
172.66.95.231,4,2,0.50,82.88,0.00,N/A
172.67.222.16,4,2,0.50,82.90,0.00,N/A
172.67.223.243,4,2,0.50,83.00,0.00,N/A
162.159.136.223,4,2,0.50,83.01,0.00,N/A
172.66.220.104,4,2,0.50,83.11,0.00,N/A
104.28.235.217,4,2,0.50,83.42,0.00,N/A
104.22.11.208,4,2,0.50,83.54,0.00,N/A
104.16.230.24,4,2,0.50,84.46,0.00,N/A
104.16.227.24,4,2,0.50,84.58,0.00,N/A
104.16.229.131,4,2,0.50,84.74,0.00,N/A
172.64.75.129,4,2,0.50,84.89,0.00,N/A
162.159.10.81,4,2,0.50,84.96,0.00,N/A
162.158.249.68,4,2,0.50,85.14,0.00,N/A
162.158.251.42,4,2,0.50,85.24,0.00,N/A
104.28.58.124,4,2,0.50,85.26,0.00,N/A
104.19.118.6,4,2,0.50,85.61,0.00,N/A
162.158.178.49,4,2,0.50,85.72,0.00,N/A
172.66.202.251,4,2,0.50,85.82,0.00,N/A
172.67.11.15,4,2,0.50,85.89,0.00,N/A
172.65.213.88,4,2,0.50,86.04,0.00,N/A
104.24.229.161,4,2,0.50,86.09,0.00,N/A
104.31.66.14,4,2,0.50,86.13,0.00,N/A
172.67.148.53,4,2,0.50,86.55,0.00,N/A
104.18.17.205,4,2,0.50,86.68,0.00,N/A
104.22.38.151,4,2,0.50,86.73,0.00,N/A
104.21.232.236,4,2,0.50,87.14,0.00,N/A
104.23.249.197,4,2,0.50,87.35,0.00,N/A
172.67.116.165,4,2,0.50,87.46,0.00,N/A
172.67.120.124,4,2,0.50,87.62,0.00,N/A
104.30.56.224,4,2,0.50,87.65,0.00,N/A
162.159.61.62,4,2,0.50,87.86,0.00,N/A
162.159.143.58,4,2,0.50,88.19,0.00,N/A
162.159.60.33,4,2,0.50,88.20,0.00,N/A
162.159.41.167,4,2,0.50,88.56,0.00,N/A
104.25.141.104,4,2,0.50,88.63,0.00,N/A
